SoilType,Temperature (Celsius),Humidity (%),Crop
3,23.12652652,94.71203306,apple
3,22.98458907,93.3204487,apple
3,22.12659387,90.97818277,apple
3,22.53779727,91.48135786,apple
3,22.49095104,91.70292746,apple
3,22.35548159,94.47811755,apple
3,22.20700989,93.50574163,apple
3,22.44516988,94.73763514,apple
3,22.76643029,92.12438519,apple
3,22.19109412,90.02575116,apple
3,23.6119202,91.70293849,apple
3,23.86087054,94.92048112,apple
3,21.42177231,92.62665309,apple
3,22.36629253,90.78572467,apple
3,23.99686172,91.61001707,apple
3,21.80129837,92.73446667,apple
3,23.80436344,92.80441624,apple
3,23.71475278,91.53331177,apple
3,23.34467359,90.37981478,apple
3,22.31253665,90.03577124,apple
3,23.50201428,92.21083961,apple
3,23.46260321,91.45665004,apple
3,23.06204373,92.39544055,apple
3,22.47420512,91.22759742,apple
3,22.69780133,92.82223419,apple
3,23.66682067,93.90191078,apple
3,22.50050273,92.45878335,apple
3,23.83053666,90.84422164,apple
3,23.64142354,93.74461474,apple
3,21.41363812,92.99124545,apple
3,22.85267372,94.5764581,apple
3,22.98208095,93.84505029,apple
3,21.19909519,90.80819418,apple
3,23.87192332,90.49939035,apple
3,21.0365275,94.33919546,apple
3,22.61711614,93.51978375,apple
3,21.45278675,90.74531921,apple
3,22.81227579,92.12992101,apple
3,21.98141856,91.12719303,apple
3,22.52709326,92.54780429,apple
3,22.35628673,91.92360477,apple
3,21.19852186,92.15595143,apple
3,23.8812458,93.45067555,apple
3,22.78234161,94.36803516,apple
3,22.19055385,92.43764169,apple
3,22.91430043,90.70475565,apple
3,23.08950736,90.22507299,apple
3,21.72484506,92.83975602,apple
3,22.44307715,91.59234006,apple
3,21.1316077,91.95769858,apple
3,22.71750705,92.25479855,apple
3,23.75033085,92.88160462,apple
3,23.76121837,93.661643,apple
3,22.13450646,94.67695747,apple
3,21.17089176,90.23730166,apple
3,22.36238282,91.15761594,apple
3,22.77856513,92.70124029,apple
3,21.22503442,90.09877774,apple
3,23.15791104,90.34396882,apple
3,22.42776057,93.91722423,apple
3,23.64082979,90.95257927,apple
3,22.29423493,90.69033986,apple
3,23.35225078,90.90054697,apple
3,22.03911546,94.58075845,apple
3,23.80593812,92.48879468,apple
3,22.31944084,90.85174383,apple
3,22.14464104,93.82567435,apple
3,23.65167552,94.50528753,apple
3,22.16939473,90.27185592,apple
3,36.44,44.11,banana
3,24.82,44.03,banana
3,24.73,66.31,banana
3,25.31,33.52,banana
3,32.71,81.12,banana
3,34.98,65.39,banana
3,26.87,61.97,banana
3,29.36792366,76.24900101,banana
3,27.33368994,83.67675197,banana
3,27.40053601,82.96221306,banana
3,29.3159075,80.11585705,banana
3,26.05433004,79.39654531,banana
3,25.86632408,84.42379269,banana
3,27.00932084,80.18546798,banana
3,29.55054817,78.06762846,banana
3,26.28845991,83.390039,banana
3,29.16226551,76.16151562,banana
3,28.65003945,82.68752542,banana
3,29.07311132,76.50045221,banana
3,28.08166093,75.26429821,banana
3,27.1994597,78.8086068,banana
3,28.05484146,78.04602887,banana
3,25.14748006,83.34688193,banana
3,25.94019018,78.3422098,banana
3,27.66752761,79.68542782,banana
3,25.56703012,75.94067692,banana
3,28.6956201,82.54195839,banana
3,26.33544853,76.8532006,banana
3,25.93730186,78.89864446,banana
3,25.13686519,84.88394407,banana
3,27.50527651,80.79783998,banana
3,26.21009246,82.34429458,banana
3,29.10403455,79.19588629,banana
3,29.2440638,77.32017166,banana
3,25.56202173,77.38229006,banana
3,26.3985515,81.36028902,banana
3,28.09577643,77.79586769,banana
3,27.84767901,83.31110751,banana
3,27.39341554,81.4654833,banana
3,25.14517635,81.38204104,banana
3,28.65456263,79.28693687,banana
3,29.16093424,76.67484233,banana
3,27.57278064,82.0638878,banana
3,25.40909896,82.36208097,banana
3,25.99069521,83.33983116,banana
3,26.29039046,81.06003778,banana
3,29.14827211,78.71024836,banana
3,26.59743595,79.35898915,banana
3,25.36059237,75.03193255,banana
3,29.12036889,80.18080728,banana
3,27.53911354,77.25629897,banana
3,29.66727337,83.51014178,banana
3,25.05802193,84.97323747,banana
3,25.86824781,78.52399914,banana
3,25.85036988,81.95580471,banana
3,26.51682337,77.79913575,banana
3,28.66725136,79.59242542,banana
3,28.14938935,81.54448882,banana
3,26.42313317,83.6995044,banana
3,26.59386409,81.40740301,banana
3,27.71822477,76.57853189,banana
3,28.98333432,82.95958244,banana
3,29.42017919,83.96754496,banana
3,27.39872329,81.10523402,banana
3,26.4020227,84.41007614,banana
3,27.81251452,82.69285419,banana
3,25.19640218,83.55829874,banana
3,28.31193338,75.77363772,banana
3,25.90113128,80.47152737,banana
3,27.48612983,76.11239849,banana
3,29.38254012,83.50423735,banana
3,29.22118628,81.08183635,banana
3,27.09062164,81.33506906,banana
3,26.12643374,81.81365007,banana
3,29.01207743,77.95192527,banana
3,27.96799119,79.28625709,banana
3,28.0764455,76.05522115,banana
3,25.16278237,84.97849241,banana
3,25.78749808,84.51194224,banana
3,25.34119774,84.47321314,banana
3,29.44795403,78.34971537,banana
3,26.47522633,78.51833782,banana
3,27.39489579,83.31172003,banana
3,25.08347445,80.261731,banana
3,26.6719835,76.48541655,banana
3,25.44926208,79.49221962,banana
3,28.22776705,80.6430384,banana
3,28.1279509,77.48247073,banana
3,28.9470467,82.1888998,banana
3,27.96236771,84.15403614,banana
3,28.00316034,78.90085998,banana
3,29.1400919,80.1190228,banana
3,27.9122104,83.36307683,banana
3,25.43480512,81.53977797,banana
3,28.55980972,84.51602322,banana
3,26.59580783,82.99556744,banana
3,27.19711623,77.3970629,banana
3,25.29391516,79.29122198,banana
3,29.90888522,76.98740841,banana
3,27.94972463,76.63713353,banana
3,25.01018457,78.76260938,banana
3,29.21144871,84.70189923,banana
3,27.35911627,84.54625006,banana
3,28.0106804,76.52808057,banana
3,28.67208915,82.20793613,banana
3,27.34585147,78.4873835,banana
3,29.50704598,78.20585613,banana
3,20.65,41.28,blackgram
3,28.71,31.9,blackgram
3,28.97,66.25,blackgram
3,25.41,62.26,blackgram
3,39.19,75.23,blackgram
3,28.85,87.9,blackgram
3,32.8,33.71,blackgram
3,30.49,89.21,blackgram
3,29.48439992,63.19915325,blackgram
3,26.73433965,68.13999721,blackgram
3,26.27274407,62.28814857,blackgram
3,34.03679184,67.21113844,blackgram
3,28.03644051,65.06601664,blackgram
3,28.81460716,65.33538112,blackgram
3,34.03619494,64.28791388,blackgram
3,33.8642935,61.57072498,blackgram
3,32.84213012,68.68401492,blackgram
3,27.10053268,63.36085585,blackgram
3,25.65842532,61.18235808,blackgram
3,32.34744009,66.61452812,blackgram
3,29.58949031,68.32176769,blackgram
3,30.91219459,68.79427388,blackgram
3,28.12787838,64.2097765,blackgram
3,30.08545364,69.34811988,blackgram
3,31.74379487,62.51007687,blackgram
3,27.81326852,62.50460464,blackgram
3,32.88733849,64.59457409,blackgram
3,29.36358721,64.98742947,blackgram
3,27.82592799,67.5861883,blackgram
3,28.49538735,60.44848407,blackgram
3,27.74274761,68.53997144,blackgram
3,30.41588462,67.66323804,blackgram
3,27.3254209,69.09047809,blackgram
3,30.28496619,61.69295127,blackgram
3,28.56840626,61.53278622,blackgram
3,25.36586097,66.6379724,blackgram
3,34.9466155,65.26774011,blackgram
3,25.09737391,67.72837887,blackgram
3,32.47648301,64.34848735,blackgram
3,33.86351172,68.59232289,blackgram
3,25.19857725,60.37332688,blackgram
3,31.77681682,69.01852894,blackgram
3,34.89814946,63.59948557,blackgram
3,31.74105409,68.63525428,blackgram
3,27.16159076,66.76017239,blackgram
3,26.23773129,67.88521396,blackgram
3,30.20157245,60.06534859,blackgram
3,31.55846339,67.83563765,blackgram
3,29.67892453,69.0854554,blackgram
3,27.05365239,67.7017527,blackgram
3,34.63880966,61.38597868,blackgram
3,33.39438752,62.93692886,blackgram
3,28.84079155,63.37230676,blackgram
3,31.49338309,63.0563645,blackgram
3,25.54960633,63.95425534,blackgram
3,34.37329112,69.69366426,blackgram
3,34.6008247,63.11296779,blackgram
3,29.43463808,64.94329356,blackgram
3,29.10713092,67.90577375,blackgram
3,28.57006111,65.71765781,blackgram
3,27.54384835,69.3478631,blackgram
3,33.04687968,68.93875631,blackgram
3,33.95309131,69.96100028,blackgram
3,30.11873003,60.11680815,blackgram
3,29.57812712,66.17587668,blackgram
3,27.26458947,68.01232937,blackgram
3,31.35730791,64.24992106,blackgram
3,31.52104732,66.55723677,blackgram
3,29.39982732,64.25510719,blackgram
3,29.38400259,64.14928485,blackgram
3,28.38686534,61.88871127,blackgram
3,28.47442276,63.53604453,blackgram
3,30.64095781,61.14508627,blackgram
3,25.25596239,61.36669662,blackgram
3,32.97030511,60.18122078,blackgram
3,33.66855394,66.60416867,blackgram
3,32.83963757,67.99803573,blackgram
3,27.45853567,62.90020977,blackgram
3,25.68576704,69.84354028,blackgram
3,30.0328403,64.14800537,blackgram
3,28.20667264,68.27085245,blackgram
3,28.27265858,61.18956161,blackgram
3,28.5417236,64.2020154,blackgram
3,26.87187036,61.61367264,blackgram
3,32.79766751,68.77994074,blackgram
3,26.42333018,64.51136845,blackgram
3,29.79181107,63.38789228,blackgram
3,27.44003279,67.10464369,blackgram
3,34.1262979,65.14877461,blackgram
3,30.94908189,64.23364112,blackgram
3,28.75751783,61.02701476,blackgram
3,27.24766491,66.10123083,blackgram
3,28.63005477,66.770943,blackgram
3,26.41768321,63.64698302,blackgram
3,32.81705216,66.15665137,blackgram
3,29.6321052,65.91359954,blackgram
3,33.49077065,62.73317204,blackgram
3,31.86847286,66.74217464,blackgram
3,30.32992227,65.62971858,blackgram
3,28.546224,66.31394098,blackgram
3,30.02629908,67.88811637,blackgram
3,31.65531175,60.13263713,blackgram
3,30.33499674,63.54718862,blackgram
3,33.36984395,65.67718163,blackgram
3,31.4345059,62.99303471,blackgram
3,27.71678273,63.29103387,blackgram
3,32.63918668,61.3009051,blackgram
3,32.7477393,67.77954584,blackgram
3,33.64,81.4,chickpea
3,26.09,45.39,chickpea
3,27.2,69.17,chickpea
3,32.84,44.12,chickpea
3,28.92,47.37,chickpea
3,17.02498456,16.98861173,chickpea
3,19.02061277,17.13159126,chickpea
3,17.88776475,15.40589717,chickpea
3,18.86805647,15.65809214,chickpea
3,18.36952567,19.56381041,chickpea
3,20.45078582,15.40312102,chickpea
3,20.6543203,16.60820843,chickpea
3,17.3348681,18.74926979,chickpea
3,18.17912258,18.90426935,chickpea
3,18.01272266,18.30968112,chickpea
3,20.99373558,19.33470387,chickpea
3,19.46233971,15.22538951,chickpea
3,19.81344531,14.69765308,chickpea
3,18.97424756,19.5161216,chickpea
3,18.19737048,14.71070537,chickpea
3,18.72963144,19.18197264,chickpea
3,20.99502153,19.8601304,chickpea
3,20.28155898,16.39535215,chickpea
3,17.48042641,15.7559405,chickpea
3,20.88818675,14.32313811,chickpea
3,17.08498521,16.14565756,chickpea
3,20.09340593,15.11279612,chickpea
3,17.57212145,14.99927489,chickpea
3,19.12065218,18.43475844,chickpea
3,18.57665902,19.22008229,chickpea
3,17.16606398,14.42457525,chickpea
3,18.2872007,16.67921616,chickpea
3,19.03025305,18.66725565,chickpea
3,17.1418614,17.0662427,chickpea
3,17.47809436,17.93253975,chickpea
3,20.56601874,14.25803981,chickpea
3,17.22385224,15.82069268,chickpea
3,19.69141713,19.44225438,chickpea
3,17.84851658,19.09172907,chickpea
3,18.8202251,16.1074793,chickpea
3,17.47500984,16.54314829,chickpea
3,18.72649425,17.58406365,chickpea
3,18.65580107,16.17772668,chickpea
3,18.2356751,19.68538502,chickpea
3,18.81198127,15.21618225,chickpea
3,18.65054116,17.80852431,chickpea
3,20.36720401,16.89574311,chickpea
3,18.38120357,16.63805158,chickpea
3,17.17012591,17.30457712,chickpea
3,19.37101121,15.77458129,chickpea
3,17.92845928,14.27327988,chickpea
3,19.45339934,18.23490739,chickpea
3,19.12829388,14.92241479,chickpea
3,19.1034283,17.26184541,chickpea
3,17.48504075,16.96070581,chickpea
3,19.40751744,18.98030507,chickpea
3,20.18649426,19.63719995,chickpea
3,17.30287885,15.15405941,chickpea
3,17.50361137,15.48083156,chickpea
3,18.17234999,14.70085967,chickpea
3,17.57445618,16.71826572,chickpea
3,20.93175255,18.91295403,chickpea
3,19.71098332,17.63879418,chickpea
3,19.07937684,17.86754927,chickpea
3,18.54988627,16.02542689,chickpea
3,18.19903647,17.41333199,chickpea
3,18.88852533,14.99451145,chickpea
3,18.49311205,14.72115044,chickpea
3,19.48974337,17.17260319,chickpea
3,17.25769499,18.74943955,chickpea
3,19.62416326,18.71483156,chickpea
3,20.67526473,19.85388984,chickpea
3,20.02381489,16.63294455,chickpea
3,20.1187446,14.44228303,chickpea
3,20.65691793,15.84572566,chickpea
3,19.2582557,14.2804191,chickpea
3,17.927806,15.85622899,chickpea
3,19.16288268,15.83500655,chickpea
3,20.26942271,19.96978871,chickpea
3,17.09104223,18.25142068,chickpea
3,17.06579293,17.54024066,chickpea
3,20.62767492,14.44008871,chickpea
3,20.8248451,17.85057083,chickpea
3,19.46210401,18.72831993,chickpea
3,17.18248372,16.42891834,chickpea
3,17.48911699,16.39055394,chickpea
3,17.48395377,14.76014523,chickpea
3,19.48316794,17.44534641,chickpea
3,19.71359733,18.09665739,chickpea
3,19.48649305,16.06240074,chickpea
3,19.95264829,14.82633099,chickpea
3,19.41789736,16.80472243,chickpea
3,19.45591848,18.02235902,chickpea
3,20.19137759,16.41998269,chickpea
3,18.8392908,14.74071856,chickpea
3,20.71219282,19.83643308,chickpea
3,18.99424448,15.9362937,chickpea
3,19.96837462,15.57324389,chickpea
3,17.81564548,17.60756635,chickpea
3,20.71424384,15.27824066,chickpea
3,17.34150229,18.75626255,chickpea
3,17.43732714,14.33847406,chickpea
3,18.89780215,19.76182946,chickpea
3,18.59190771,14.77959596,chickpea
3,18.31561493,15.36143547,chickpea
3,29.92,41.3,coconut
3,28.24,49.29,coconut
3,29.96,39.3,coconut
3,29.91,47.12,coconut
3,35.61,63.45,coconut
3,22.24,72.25,coconut
3,15.31,60.2,coconut
3,39.19,89.44,coconut
3,26.7627493,92.86056895,coconut
3,25.61294367,94.3138837,coconut
3,28.130115,95.64807631,coconut
3,25.02887163,91.53720922,coconut
3,27.79797651,99.64573002,coconut
3,29.25902906,95.11294697,coconut
3,27.10134661,93.69979946,coconut
3,25.84726298,90.92669463,coconut
3,26.58580443,90.98617591,coconut
3,28.38503882,99.18843684,coconut
3,28.43647052,91.81320717,coconut
3,28.27298134,96.93649473,coconut
3,27.00648436,96.46168931,coconut
3,27.63551259,99.34854917,coconut
3,26.29644905,99.65809151,coconut
3,27.1326009,95.23797989,coconut
3,25.56567803,97.61361544,coconut
3,25.94951662,93.40548703,coconut
3,28.03380598,95.01630593,coconut
3,29.12859129,91.30924833,coconut
3,27.0828252,97.00155491,coconut
3,28.11321494,90.01734526,coconut
3,27.5136304,94.18955816,coconut
3,27.63834933,95.48763389,coconut
3,29.01256899,94.01014388,coconut
3,26.58413917,95.78923137,coconut
3,28.28905147,97.00396405,coconut
3,28.69164799,96.65248672,coconut
3,29.70931288,96.30484325,coconut
3,27.14865285,96.66355213,coconut
3,29.28725038,91.95614918,coconut
3,25.06871967,93.31410447,coconut
3,26.92449525,91.20106019,coconut
3,28.27804288,93.64761266,coconut
3,29.18032562,92.73041222,coconut
3,28.3575072,91.64509299,coconut
3,29.38072512,93.27565685,coconut
3,25.39241091,98.08951196,coconut
3,26.31270635,98.62048026,coconut
3,29.52501367,91.91185319,coconut
3,28.83214859,92.17170353,coconut
3,28.48444906,97.76865458,coconut
3,28.74013335,93.39676499,coconut
3,25.00872392,95.59224018,coconut
3,29.8690834,91.14723422,coconut
3,27.54273211,94.59086121,coconut
3,26.52166434,98.38227669,coconut
3,25.03512351,95.89739958,coconut
3,29.20394909,95.66997327,coconut
3,27.05826457,91.10510371,coconut
3,26.18552389,96.96637916,coconut
3,27.59376845,92.48519606,coconut
3,25.76011662,94.65830608,coconut
3,28.87862994,95.11320315,coconut
3,26.50908611,94.48414544,coconut
3,26.87037587,91.72546257,coconut
3,27.57283516,94.90485697,coconut
3,28.05912437,98.3670985,coconut
3,29.51611558,92.56492864,coconut
3,28.96318258,95.16333673,coconut
3,25.09897688,92.36099489,coconut
3,27.1872282,92.19906776,coconut
3,29.03065024,90.79093862,coconut
3,27.754298,95.94643831,coconut
3,27.31155708,99.96906006,coconut
3,28.84270971,99.64328526,coconut
3,26.61423461,96.97300803,coconut
3,29.70143197,95.65754365,coconut
3,25.54759871,91.64194826,coconut
3,26.37978453,91.49882979,coconut
3,27.45907759,92.90736493,coconut
3,27.02269204,95.71935435,coconut
3,28.98545306,90.73966792,coconut
3,26.1055118,91.52421214,coconut
3,25.0707247,95.02156793,coconut
3,25.54963273,96.92786777,coconut
3,28.56973521,95.67906668,coconut
3,26.07010807,96.7036223,coconut
3,25.51791333,94.38420565,coconut
3,25.9490364,94.73860514,coconut
3,28.2974764,95.41122824,coconut
3,29.56549169,91.40896307,coconut
3,29.69952329,95.21224392,coconut
3,26.14162144,93.28415295,coconut
3,26.00175125,94.79998418,coconut
3,27.15116142,91.48889469,coconut
3,28.97318719,98.09861043,coconut
3,26.13958446,96.38580769,coconut
3,25.51618488,94.33465411,coconut
3,27.55821802,99.98187601,coconut
3,27.81132822,97.48410555,coconut
3,25.60033702,99.7240104,coconut
3,26.91641934,99.84671638,coconut
3,29.1797902,90.27214288,coconut
3,26.44600063,98.29937782,coconut
3,28.43572863,95.8840407,coconut
3,28.94099669,93.00109012,coconut
3,26.45488737,93.45042636,coconut
3,25.79490531,93.84150618,coconut
3,26.93141945,98.80313612,coconut
3,23.53,62.95,coffee
3,31.8,30.59,coffee
3,15.21,42.52,coffee
3,15.04,55.32,coffee
3,35.66,75.67,coffee
3,30.59,87.58,coffee
3,15.19,72.46,coffee
3,20.83,75.67,coffee
3,23.87,37.68,coffee
3,33.1,49.97,cotton
3,20.28,76.99,cotton
3,22.69,71.91,cotton
3,38.37,40.53,cotton
3,30.45,46.45,cotton
3,34.05,61.52,cotton
3,18.28,68.55,grapes
3,20.28,70.11,grapes
3,30.82,72.37,grapes
3,28.17,68.07,grapes
3,22.56,66.08,grapes
3,29.99677,81.54157,grapes
3,30.72804,82.42614,grapes
3,32.44578,83.88505,grapes
3,37.46567,80.65969,grapes
3,22.03296,83.74373,grapes
3,39.64852,82.2108,grapes
3,16.77557,82.75242,grapes
3,12.14191,83.56812,grapes
3,12.7568,81.62497,grapes
3,39.04072,80.18393,grapes
3,39.70772,82.68593,grapes
3,9.46796,82.29335,grapes
3,29.58748,80.91934,grapes
3,17.82804,80.96093,grapes
3,8.825675,82.89754,grapes
3,27.83487,83.51445,grapes
3,11.02105,80.55557,grapes
3,17.58629,80.84807,grapes
3,19.89364,82.73366,grapes
3,29.93708,81.77713,grapes
3,36.73127,80.58932,grapes
3,20.42095,81.54185,grapes
3,25.5194,83.98352,grapes
3,30.50735,82.71776,grapes
3,18.42699,80.55626,grapes
3,12.08702,83.59399,grapes
3,23.60115,82.48337,grapes
3,12.8,81.20876,grapes
3,38.06099,82.2473,grapes
3,39.06556,82.03813,grapes
3,33.78373,81.16314,grapes
3,16.76202,82.00336,grapes
3,35.89308,82.66851,grapes
3,21.01245,81.17932,grapes
3,10.89876,80.01639,grapes
3,16.36252,83.00472,grapes
3,20.2837,81.32236,grapes
3,25.11108,83.25448,grapes
3,33.46412,83.86743,grapes
3,11.79765,80.86325,grapes
3,11.36301,80.031,grapes
3,25.23542,80.68701,grapes
3,15.99051,81.23967,grapes
3,22.4359,80.18612,grapes
3,34.76086,81.03545,grapes
3,31.11047,83.34011,grapes
3,28.57829,80.95629,grapes
3,41.18665,81.01783,grapes
3,27.02766,83.17094,grapes
3,21.19339,82.33098,grapes
3,10.38005,83.44518,grapes
3,31.3116,82.56407,grapes
3,20.46658,80.97598,grapes
3,29.36948,81.53996,grapes
3,10.72302,80.02131,grapes
3,14.97847,80.4998,grapes
3,15.32467,81.67216,grapes
3,18.73932,81.12109,grapes
3,19.36426,83.36094,grapes
3,41.20734,81.61051,grapes
3,33.34214,82.51035,grapes
3,23.81996,80.12212,grapes
3,40.66012,81.24996,grapes
3,11.82768,80.28272,grapes
3,13.28504,83.54194,grapes
3,35.83089,83.3256,grapes
3,26.1816,81.03886,grapes
3,24.57558,80.70696,grapes
3,29.67229,83.71499,grapes
3,39.37103,81.25354,grapes
3,17.66558,82.92903,grapes
3,24.06679,82.66397,grapes
3,15.31413,80.09711,grapes
3,21.77467,80.54943,grapes
3,26.91625,80.76839,grapes
3,41.65603,82.22118,grapes
3,17.98668,81.17712,grapes
3,29.12034,82.79093,grapes
3,34.38922,83.18393,grapes
3,41.36106,82.79783,grapes
3,35.12158,82.26891,grapes
3,19.64918,80.15216,grapes
3,16.27853,82.9427,grapes
3,21.11904,80.63399,grapes
3,19.20777,82.90428,grapes
3,25.96308,82.57814,grapes
3,25.67385,81.62121,grapes
3,41.94866,81.15595,grapes
3,11.18994,80.80843,grapes
3,17.54383,82.94703,grapes
3,13.0581,80.28298,grapes
3,9.724458,83.74766,grapes
3,27.92005,82.93262,grapes
3,9.535586,80.73113,grapes
3,13.42989,80.06634,grapes
3,9.851243,80.22632,grapes
3,24.97256,82.72829,grapes
3,27.23708,82.94573,grapes
3,18.70679,83.47953,grapes
3,9.949929,82.55139,grapes
3,37.59,33.17,jute
3,19.38,54.08,jute
3,26.37,46.88,jute
3,17.22,32.69,jute
3,25.32,70.18,jute
3,31.84,45.79,jute
3,30.85,65.35,jute
3,29.59,59.06,jute
3,25.24,83.22,jute
3,23.25,41.12,jute
3,25.52468965,72.24850829,jute
3,26.59104992,82.94164078,jute
3,25.29781791,86.8870535,jute
3,25.72100868,88.16513579,jute
3,23.58419277,72.00460848,jute
3,25.31042337,72.01364411,jute
3,23.41798979,85.08640476,jute
3,24.35564134,88.80391021,jute
3,26.284017,75.14640198,jute
3,25.13842773,83.12053888,jute
3,24.88692811,71.91711523,jute
3,25.75734909,88.36668522,jute
3,23.12844351,74.68322732,jute
3,24.9949957,88.95692783,jute
3,25.21622704,70.88259632,jute
3,24.39736241,79.26861738,jute
3,23.31410442,71.4509053,jute
3,25.72668885,81.86171563,jute
3,26.96656378,78.21047693,jute
3,23.70467146,74.63745355,jute
3,24.90075709,73.84186449,jute
3,23.39605743,72.60512854,jute
3,26.8748389,79.78725152,jute
3,23.1426498,74.99739774,jute
3,24.29496635,77.62976013,jute
3,24.39459498,89.89106506,jute
3,25.7629429,80.76238215,jute
3,25.4879684,84.48235878,jute
3,25.37122686,76.2403666,jute
3,26.21312799,81.70476368,jute
3,24.30748599,78.54340987,jute
3,23.76554749,87.98329901,jute
3,24.79853023,78.53037059,jute
3,23.20683504,74.09956958,jute
3,23.66805429,70.89000744,jute
3,25.12417673,85.72530641,jute
3,23.89069041,83.46409075,jute
3,23.09433785,81.45139295,jute
3,24.21744605,82.85284045,jute
3,24.06475727,71.31342851,jute
3,24.85441411,74.4407048,jute
3,26.41915161,76.85691248,jute
3,24.89326318,77.01222585,jute
3,23.25583402,82.7015932,jute
3,24.7634518,87.06071115,jute
3,24.97042599,78.62697699,jute
3,26.12797248,80.49172597,jute
3,25.97825807,81.65769588,jute
3,26.2830571,73.35763537,jute
3,26.38905406,83.31240346,jute
3,25.2746335,73.7459581,jute
3,23.09499564,78.45959697,jute
3,25.79351957,81.76904006,jute
3,23.17403323,87.88255345,jute
3,25.63215038,79.95150917,jute
3,25.848795,87.81661683,jute
3,26.56767277,80.90424543,jute
3,26.24532085,72.97198375,jute
3,26.91515043,73.19897535,jute
3,24.36972377,82.11319791,jute
3,25.71901283,79.15532398,jute
3,25.01157559,88.3313023,jute
3,25.40785911,76.44048625,jute
3,23.28081,74.27607475,jute
3,23.98651719,82.09053379,jute
3,24.48556447,83.20630007,jute
3,25.86705009,84.09985284,jute
3,23.5643831,79.46283115,jute
3,24.2248758,74.89465426,jute
3,25.49386782,86.97061481,jute
3,24.97178693,79.47557931,jute
3,24.80624984,82.09281674,jute
3,23.16814977,76.66724969,jute
3,24.25133493,89.86454053,jute
3,26.58361011,78.00774772,jute
3,26.82489244,78.20392774,jute
3,25.49674786,81.13449097,jute
3,24.09874353,80.57226761,jute
3,23.18866654,86.20899734,jute
3,26.24347471,78.51063754,jute
3,23.75091572,71.14782585,jute
3,26.13871511,79.1188943,jute
3,26.14576648,71.23690851,jute
3,26.91643698,73.48655995,jute
3,26.5232969,77.17331847,jute
3,23.81579631,80.94023552,jute
3,26.50838667,86.84264005,jute
3,26.63952463,70.95705996,jute
3,23.3250131,79.79609448,jute
3,26.47549543,73.96164569,jute
3,23.78756036,74.36794079,jute
3,25.49941707,75.99987588,jute
3,23.24925555,73.65346838,jute
3,26.98582182,89.05587886,jute
3,23.61475336,86.14290267,jute
3,23.87484465,86.79261344,jute
3,23.92887902,88.07112278,jute
3,24.81441246,81.68688879,jute
3,24.44743944,82.286484,jute
3,26.57421679,73.81994896,jute
3,31.5,49.69,kidneybeans
3,37.01,87.35,kidneybeans
3,34.15,31.05,kidneybeans
3,20.19,44.32,kidneybeans
3,16.64,77.93,kidneybeans
3,25.21,89.6,kidneybeans
3,17.13692774,20.59541693,kidneybeans
3,19.63474332,18.90705639,kidneybeans
3,22.91350245,21.33953114,kidneybeans
3,16.43340342,24.24045875,kidneybeans
3,22.13974653,23.02251117,kidneybeans
3,17.84806561,18.77621951,kidneybeans
3,19.88394011,20.31564139,kidneybeans
3,19.32509638,23.3334788,kidneybeans
3,18.4167001,23.42829938,kidneybeans
3,21.81167649,23.20591245,kidneybeans
3,19.72702528,18.28173015,kidneybeans
3,17.15432954,19.87070659,kidneybeans
3,19.62207826,18.67170854,kidneybeans
3,21.63149148,21.17919701,kidneybeans
3,16.06522754,18.72479695,kidneybeans
3,20.61162204,24.36314135,kidneybeans
3,21.42451099,20.39659714,kidneybeans
3,19.07096165,21.21092266,kidneybeans
3,21.18853178,19.63438599,kidneybeans
3,23.0429097,22.42610972,kidneybeans
3,20.65375833,23.10538637,kidneybeans
3,18.09551014,18.29318436,kidneybeans
3,18.23775702,21.07643273,kidneybeans
3,17.48189735,18.8251973,kidneybeans
3,19.9191786,21.47324158,kidneybeans
3,20.27514686,23.2353604,kidneybeans
3,15.77370214,19.2303162,kidneybeans
3,16.71170642,19.17651433,kidneybeans
3,17.66148158,18.15302753,kidneybeans
3,18.50692825,23.61670065,kidneybeans
3,24.51324787,20.81527638,kidneybeans
3,18.87614998,24.54038287,kidneybeans
3,21.59343016,20.31871249,kidneybeans
3,20.12373284,24.45202552,kidneybeans
3,15.43546065,18.37477907,kidneybeans
3,22.64236876,21.59396123,kidneybeans
3,21.98560799,24.87304788,kidneybeans
3,20.53052663,18.09224048,kidneybeans
3,15.78601387,21.14544088,kidneybeans
3,19.6365349,19.68751084,kidneybeans
3,20.57341244,19.7520218,kidneybeans
3,20.16080524,24.84207559,kidneybeans
3,21.53989176,24.25386207,kidneybeans
3,15.53834801,23.75560241,kidneybeans
3,19.91853092,20.70099804,kidneybeans
3,20.76952209,18.93146941,kidneybeans
3,23.46168338,23.22197648,kidneybeans
3,24.32116642,21.0278674,kidneybeans
3,20.12574053,24.96969858,kidneybeans
3,21.80619564,18.57086554,kidneybeans
3,19.52226241,24.92607153,kidneybeans
3,17.00067625,19.90790546,kidneybeans
3,16.78791503,24.96881755,kidneybeans
3,24.84906168,22.89464642,kidneybeans
3,16.51783455,20.4555596,kidneybeans
3,18.15300153,19.38602098,kidneybeans
3,23.18864385,22.3104551,kidneybeans
3,23.38002569,21.98879437,kidneybeans
3,18.358923,19.37703396,kidneybeans
3,19.25975367,20.51346956,kidneybeans
3,22.95458237,24.03553105,kidneybeans
3,20.120043,22.89845607,kidneybeans
